member_id,dcpp_init_year,year,lat,height,tas
r14i1p1f2,,1896,-14.375,1.5,0.0063909288
r14i1p1f2,,1896,-13.125,1.5,-0.013400309
r14i1p1f2,,1896,-11.875,1.5,-0.026551148
r14i1p1f2,,1896,-10.625,1.5,-0.037813026
r14i1p1f2,,1896,-9.375,1.5,-0.043701906
r14i1p1f2,,1896,-8.125,1.5,-0.049916077
r14i1p1f2,,1896,-6.875,1.5,-0.051228683
r14i1p1f2,,1896,-5.625,1.5,-0.05439007
r14i1p1f2,,1896,-4.375,1.5,-0.05672343
r14i1p1f2,,1896,-3.125,1.5,-0.055790663
r14i1p1f2,,1896,-1.875,1.5,-0.052466605
r14i1p1f2,,1896,-0.625,1.5,-0.04345378
r14i1p1f2,,1896,0.625,1.5,-0.034309737
r14i1p1f2,,1896,1.875,1.5,-0.023248866
r14i1p1f2,,1896,3.125,1.5,-0.012479291
r14i1p1f2,,1896,4.375,1.5,-0.0052287844
r14i1p1f2,,1896,5.625,1.5,-0.0025058424
r14i1p1f2,,1896,6.875,1.5,-0.0014509162
r14i1p1f2,,1896,8.125,1.5,0.0015846655
r14i1p1f2,,1896,9.375,1.5,0.0059619676
r14i1p1f2,,1896,10.625,1.5,0.010581332
r14i1p1f2,,1896,11.875,1.5,0.0132342875
r14i1p1f2,,1896,13.125,1.5,0.010797624
r14i1p1f2,,1896,14.375,1.5,0.0035637484
r14i1p1f2,,1896,15.625,1.5,-0.005403588
r14i1p1f2,,1896,16.875,1.5,-0.015745549
r14i1p1f2,,1896,18.125,1.5,-0.026927581
r14i1p1f2,,1896,19.375,1.5,-0.033366498
r14i1p1f2,,1896,20.625,1.5,-0.024591202
r14i1p1f2,,1896,21.875,1.5,-0.0023545928
r14i1p1f2,,1896,23.125,1.5,0.024493804
r14i1p1f2,,1896,24.375,1.5,0.049987245
r14i1p1f2,,1896,25.625,1.5,0.07582492
r14i1p1f2,,1896,26.875,1.5,0.10236094
r14i1p1f2,,1896,28.125,1.5,0.1267159
r14i1p1f2,,1896,29.375,1.5,0.13689487
r14i1p1f2,,1896,30.625,1.5,0.14706898
r14i1p1f2,,1896,31.875,1.5,0.14710653
r14i1p1f2,,1896,33.125,1.5,0.15638836
r14i1p1f2,,1896,34.375,1.5,0.15006341
r14i1p1f2,,1896,35.625,1.5,0.17061043
r14i1p1f2,,1896,36.875,1.5,0.18210657
r14i1p1f2,,1896,38.125,1.5,0.19987941
r14i1p1f2,,1896,39.375,1.5,0.19918112
r14i1p1f2,,1896,40.625,1.5,0.17417966
r14i1p1f2,,1896,41.875,1.5,0.11605105
r14i1p1f2,,1896,43.125,1.5,0.023637742
r14i1p1f2,,1896,44.375,1.5,-0.05795751
r14i1p1f2,,1896,45.625,1.5,-0.10900911
r14i1p1f2,,1896,46.875,1.5,-0.1408452
r14i1p1f2,,1896,48.125,1.5,-0.15041102
r14i1p1f2,,1896,49.375,1.5,-0.1593488
r14i1p1f2,,1896,50.625,1.5,-0.15624414
r14i1p1f2,,1896,51.875,1.5,-0.15456258
r14i1p1f2,,1896,53.125,1.5,-0.14145671
r14i1p1f2,,1896,54.375,1.5,-0.14431034
r14i1p1f2,,1896,55.625,1.5,-0.15845238
r14i1p1f2,,1896,56.875,1.5,-0.17691062
r14i1p1f2,,1896,58.125,1.5,-0.17435147
r14i1p1f2,,1896,59.375,1.5,-0.14344037
r14i1p1f2,,1896,60.625,1.5,-0.09688539
r14i1p1f2,,1896,61.875,1.5,-0.04162166
r14i1p1f2,,1896,63.125,1.5,-0.006962206
r14i1p1f2,,1896,64.375,1.5,0.015277307
r14i1p1f2,,1896,65.625,1.5,0.05333209
r14i1p1f2,,1896,66.875,1.5,0.10699272
r14i1p1f2,,1896,68.125,1.5,0.14269613
r14i1p1f2,,1896,69.375,1.5,0.13968559
r14i1p1f2,,1896,70.625,1.5,0.095905714
r14i1p1f2,,1896,71.875,1.5,0.08082324
r14i1p1f2,,1896,73.125,1.5,0.12905325
r14i1p1f2,,1896,74.375,1.5,0.32525212
r14i1p1f2,,1896,75.625,1.5,0.64807755
r14i1p1f2,,1896,76.875,1.5,0.9560642
r14i1p1f2,,1896,78.125,1.5,1.130706
r14i1p1f2,,1896,79.375,1.5,1.0974606
r14i1p1f2,,1896,80.625,1.5,0.96967006
r14i1p1f2,,1896,81.875,1.5,0.75742775
r14i1p1f2,,1896,83.125,1.5,0.5646253
r14i1p1f2,,1896,84.375,1.5,0.40174666
r14i1p1f2,,1896,85.625,1.5,0.32733724
r14i1p1f2,,1896,86.875,1.5,0.312319
r14i1p1f2,,1896,88.125,1.5,0.34479186
r14i1p1f2,,1896,89.375,1.5,
r14i1p1f2,,1897,-89.375,1.5,
r14i1p1f2,,1897,-88.125,1.5,-0.10291478
r14i1p1f2,,1897,-86.875,1.5,-0.09498038
r14i1p1f2,,1897,-85.625,1.5,-0.1357768
r14i1p1f2,,1897,-84.375,1.5,-0.17099774
r14i1p1f2,,1897,-83.125,1.5,-0.24263377
r14i1p1f2,,1897,-81.875,1.5,-0.36591652
r14i1p1f2,,1897,-80.625,1.5,-0.5031218
r14i1p1f2,,1897,-79.375,1.5,-0.5663642
r14i1p1f2,,1897,-78.125,1.5,-0.5523711
r14i1p1f2,,1897,-76.875,1.5,-0.49782082
r14i1p1f2,,1897,-75.625,1.5,-0.45589146
r14i1p1f2,,1897,-74.375,1.5,-0.4522337
r14i1p1f2,,1897,-73.125,1.5,-0.47940758
r14i1p1f2,,1897,-71.875,1.5,-0.52891374
r14i1p1f2,,1897,-70.625,1.5,-0.6257561
r14i1p1f2,,1897,-69.375,1.5,-0.6858639
r14i1p1f2,,1897,-68.125,1.5,-0.6971541
r14i1p1f2,,1897,-66.875,1.5,-0.65508837
r14i1p1f2,,1897,-65.625,1.5,-0.6394425
r14i1p1f2,,1897,-64.375,1.5,-0.6167064
r14i1p1f2,,1897,-63.125,1.5,-0.5492159
r14i1p1f2,,1897,-61.875,1.5,-0.4401443
r14i1p1f2,,1897,-60.625,1.5,-0.35036185
r14i1p1f2,,1897,-59.375,1.5,-0.29623523
r14i1p1f2,,1897,-58.125,1.5,-0.26526305
r14i1p1f2,,1897,-56.875,1.5,-0.23149723
r14i1p1f2,,1897,-55.625,1.5,-0.19569452
r14i1p1f2,,1897,-54.375,1.5,-0.16786952
r14i1p1f2,,1897,-53.125,1.5,-0.14468896
r14i1p1f2,,1897,-51.875,1.5,-0.13117017
r14i1p1f2,,1897,-50.625,1.5,-0.12299173
r14i1p1f2,,1897,-49.375,1.5,-0.12005363
r14i1p1f2,,1897,-48.125,1.5,-0.11496848
r14i1p1f2,,1897,-46.875,1.5,-0.10501795
r14i1p1f2,,1897,-45.625,1.5,-0.088662304
r14i1p1f2,,1897,-44.375,1.5,-0.07077308
r14i1p1f2,,1897,-43.125,1.5,-0.060933087
r14i1p1f2,,1897,-41.875,1.5,-0.06642132
r14i1p1f2,,1897,-40.625,1.5,-0.08500894
r14i1p1f2,,1897,-39.375,1.5,-0.11257657
r14i1p1f2,,1897,-38.125,1.5,-0.14472686
r14i1p1f2,,1897,-36.875,1.5,-0.17738654
r14i1p1f2,,1897,-35.625,1.5,-0.20689988
r14i1p1f2,,1897,-34.375,1.5,-0.22862558
r14i1p1f2,,1897,-33.125,1.5,-0.24424843
r14i1p1f2,,1897,-31.875,1.5,-0.24738576
r14i1p1f2,,1897,-30.625,1.5,-0.23683564
r14i1p1f2,,1897,-29.375,1.5,-0.21187027
r14i1p1f2,,1897,-28.125,1.5,-0.17677362
r14i1p1f2,,1897,-26.875,1.5,-0.14195748
r14i1p1f2,,1897,-25.625,1.5,-0.107027024
r14i1p1f2,,1897,-24.375,1.5,-0.07219792
r14i1p1f2,,1897,-23.125,1.5,-0.032598417
r14i1p1f2,,1897,-21.875,1.5,0.006629364
r14i1p1f2,,1897,-20.625,1.5,0.035304207
r14i1p1f2,,1897,-19.375,1.5,0.05285425
r14i1p1f2,,1897,-18.125,1.5,0.06342851
r14i1p1f2,,1897,-16.875,1.5,0.074124865
r14i1p1f2,,1897,-15.625,1.5,0.08207092
r14i1p1f2,,1897,-14.375,1.5,0.08462986
r14i1p1f2,,1897,-13.125,1.5,0.08351109
r14i1p1f2,,1897,-11.875,1.5,0.0797335
r14i1p1f2,,1897,-10.625,1.5,0.072621696
r14i1p1f2,,1897,-9.375,1.5,0.052482903
r14i1p1f2,,1897,-8.125,1.5,0.02734009
r14i1p1f2,,1897,-6.875,1.5,-0.0027943521
r14i1p1f2,,1897,-5.625,1.5,-0.029853148
r14i1p1f2,,1897,-4.375,1.5,-0.055304382
r14i1p1f2,,1897,-3.125,1.5,-0.07244953
r14i1p1f2,,1897,-1.875,1.5,-0.08100361
r14i1p1f2,,1897,-0.625,1.5,-0.08901199
r14i1p1f2,,1897,0.625,1.5,-0.1006505
r14i1p1f2,,1897,1.875,1.5,-0.11565789
r14i1p1f2,,1897,3.125,1.5,-0.12832291
r14i1p1f2,,1897,4.375,1.5,-0.12251083
r14i1p1f2,,1897,5.625,1.5,-0.10161411
r14i1p1f2,,1897,6.875,1.5,-0.06793989
r14i1p1f2,,1897,8.125,1.5,-0.04359309
r14i1p1f2,,1897,9.375,1.5,-0.02861243
r14i1p1f2,,1897,10.625,1.5,-0.02466011
r14i1p1f2,,1897,11.875,1.5,-0.025077416
r14i1p1f2,,1897,13.125,1.5,-0.02613741
r14i1p1f2,,1897,14.375,1.5,-0.022157082
r14i1p1f2,,1897,15.625,1.5,-0.013867487
r14i1p1f2,,1897,16.875,1.5,-3.9588038e-05
r14i1p1f2,,1897,18.125,1.5,0.017692553
r14i1p1f2,,1897,19.375,1.5,0.038720187
r14i1p1f2,,1897,20.625,1.5,0.06715157
r14i1p1f2,,1897,21.875,1.5,0.09868582
r14i1p1f2,,1897,23.125,1.5,0.1344776
r14i1p1f2,,1897,24.375,1.5,0.16048944
r14i1p1f2,,1897,25.625,1.5,0.17948197
r14i1p1f2,,1897,26.875,1.5,0.18142915
r14i1p1f2,,1897,28.125,1.5,0.16544415
r14i1p1f2,,1897,29.375,1.5,0.12604283
r14i1p1f2,,1897,30.625,1.5,0.08479778
r14i1p1f2,,1897,31.875,1.5,0.043587595
r14i1p1f2,,1897,33.125,1.5,0.016570153
r14i1p1f2,,1897,34.375,1.5,0.00083961914
r14i1p1f2,,1897,35.625,1.5,0.0066869427
r14i1p1f2,,1897,36.875,1.5,0.02314607
r14i1p1f2,,1897,38.125,1.5,0.028826414
r14i1p1f2,,1897,39.375,1.5,0.012894723
r14i1p1f2,,1897,40.625,1.5,-0.010724095
r14i1p1f2,,1897,41.875,1.5,-0.058384072
r14i1p1f2,,1897,43.125,1.5,-0.10331935
r14i1p1f2,,1897,44.375,1.5,-0.13816977
r14i1p1f2,,1897,45.625,1.5,-0.13227457
r14i1p1f2,,1897,46.875,1.5,-0.11807101
r14i1p1f2,,1897,48.125,1.5,-0.1260454
r14i1p1f2,,1897,49.375,1.5,-0.14993595
r14i1p1f2,,1897,50.625,1.5,-0.17371643
r14i1p1f2,,1897,51.875,1.5,-0.18227749
r14i1p1f2,,1897,53.125,1.5,-0.1722983
r14i1p1f2,,1897,54.375,1.5,-0.14934339
r14i1p1f2,,1897,55.625,1.5,-0.12004303
r14i1p1f2,,1897,56.875,1.5,-0.096083544
r14i1p1f2,,1897,58.125,1.5,-0.07763581
r14i1p1f2,,1897,59.375,1.5,-0.047713403
r14i1p1f2,,1897,60.625,1.5,-0.01901244
r14i1p1f2,,1897,61.875,1.5,-0.0014517987
r14i1p1f2,,1897,63.125,1.5,0.016441101
r14i1p1f2,,1897,64.375,1.5,0.086449474
r14i1p1f2,,1897,65.625,1.5,0.20597996
r14i1p1f2,,1897,66.875,1.5,0.28440043
r14i1p1f2,,1897,68.125,1.5,0.24634682
r14i1p1f2,,1897,69.375,1.5,0.115453295
r14i1p1f2,,1897,70.625,1.5,-0.04264644
r14i1p1f2,,1897,71.875,1.5,-0.1701212
r14i1p1f2,,1897,73.125,1.5,-0.24010392
r14i1p1f2,,1897,74.375,1.5,-0.21637712
r14i1p1f2,,1897,75.625,1.5,-0.14797209
r14i1p1f2,,1897,76.875,1.5,-0.09691984
r14i1p1f2,,1897,78.125,1.5,-0.16052455
r14i1p1f2,,1897,79.375,1.5,-0.26107016
r14i1p1f2,,1897,80.625,1.5,-0.3694278
r14i1p1f2,,1897,81.875,1.5,-0.4516867
r14i1p1f2,,1897,83.125,1.5,-0.5352312
r14i1p1f2,,1897,84.375,1.5,-0.647578
r14i1p1f2,,1897,85.625,1.5,-0.76032835
r14i1p1f2,,1897,86.875,1.5,-0.8758363
r14i1p1f2,,1897,88.125,1.5,-0.94320816
r14i1p1f2,,1897,89.375,1.5,
r14i1p1f2,,1898,-89.375,1.5,
r14i1p1f2,,1898,-88.125,1.5,-0.065013625
r14i1p1f2,,1898,-86.875,1.5,-0.15439762
r14i1p1f2,,1898,-85.625,1.5,-0.30953968
r14i1p1f2,,1898,-84.375,1.5,-0.47105953
r14i1p1f2,,1898,-83.125,1.5,-0.57069045
r14i1p1f2,,1898,-81.875,1.5,-0.6170015
r14i1p1f2,,1898,-80.625,1.5,-0.62774354
r14i1p1f2,,1898,-79.375,1.5,-0.5986574
r14i1p1f2,,1898,-78.125,1.5,-0.53814524
r14i1p1f2,,1898,-76.875,1.5,-0.48317719
r14i1p1f2,,1898,-75.625,1.5,-0.4646093
r14i1p1f2,,1898,-74.375,1.5,-0.4635295
r14i1p1f2,,1898,-73.125,1.5,-0.4453425
r14i1p1f2,,1898,-71.875,1.5,-0.4451983
r14i1p1f2,,1898,-70.625,1.5,-0.47033063
r14i1p1f2,,1898,-69.375,1.5,-0.44123915
r14i1p1f2,,1898,-68.125,1.5,-0.33923793
r14i1p1f2,,1898,-66.875,1.5,-0.21583022
r14i1p1f2,,1898,-65.625,1.5,-0.15525226
r14i1p1f2,,1898,-64.375,1.5,-0.10415057
r14i1p1f2,,1898,-63.125,1.5,-0.04527795
r14i1p1f2,,1898,-61.875,1.5,0.023291975
r14i1p1f2,,1898,-60.625,1.5,0.06363803
r14i1p1f2,,1898,-59.375,1.5,0.08138202
r14i1p1f2,,1898,-58.125,1.5,0.083415754
r14i1p1f2,,1898,-56.875,1.5,0.06915649
r14i1p1f2,,1898,-55.625,1.5,0.05786708
r14i1p1f2,,1898,-54.375,1.5,0.041546088
r14i1p1f2,,1898,-53.125,1.5,0.02314012
r14i1p1f2,,1898,-51.875,1.5,0.002758124
r14i1p1f2,,1898,-50.625,1.5,-0.01097902
r14i1p1f2,,1898,-49.375,1.5,-0.017264888
r14i1p1f2,,1898,-48.125,1.5,-0.016479596
r14i1p1f2,,1898,-46.875,1.5,-0.009588585
r14i1p1f2,,1898,-45.625,1.5,0.001993369
r14i1p1f2,,1898,-44.375,1.5,0.014282942
r14i1p1f2,,1898,-43.125,1.5,0.022438841
r14i1p1f2,,1898,-41.875,1.5,0.020812808
r14i1p1f2,,1898,-40.625,1.5,0.008228739
r14i1p1f2,,1898,-39.375,1.5,-0.008886748
r14i1p1f2,,1898,-38.125,1.5,-0.027315171
r14i1p1f2,,1898,-36.875,1.5,-0.04568482
r14i1p1f2,,1898,-35.625,1.5,-0.063672096
r14i1p1f2,,1898,-34.375,1.5,-0.07736949
r14i1p1f2,,1898,-33.125,1.5,-0.08429172
r14i1p1f2,,1898,-31.875,1.5,-0.08749521
r14i1p1f2,,1898,-30.625,1.5,-0.09004093
r14i1p1f2,,1898,-29.375,1.5,-0.09284353
r14i1p1f2,,1898,-28.125,1.5,-0.093572944
r14i1p1f2,,1898,-26.875,1.5,-0.090040416
r14i1p1f2,,1898,-25.625,1.5,-0.08005177
r14i1p1f2,,1898,-24.375,1.5,-0.065015726
r14i1p1f2,,1898,-23.125,1.5,-0.040672567
r14i1p1f2,,1898,-21.875,1.5,-0.010540237
r14i1p1f2,,1898,-20.625,1.5,0.020496862
r14i1p1f2,,1898,-19.375,1.5,0.042544823
r14i1p1f2,,1898,-18.125,1.5,0.057657108
r14i1p1f2,,1898,-16.875,1.5,0.06574344
r14i1p1f2,,1898,-15.625,1.5,0.06745879
r14i1p1f2,,1898,-14.375,1.5,0.060099583
r14i1p1f2,,1898,-13.125,1.5,0.046624754
r14i1p1f2,,1898,-11.875,1.5,0.032068036
r14i1p1f2,,1898,-10.625,1.5,0.025511244
r14i1p1f2,,1898,-9.375,1.5,0.02703458
r14i1p1f2,,1898,-8.125,1.5,0.04132947
r14i1p1f2,,1898,-6.875,1.5,0.058373336
r14i1p1f2,,1898,-5.625,1.5,0.08124542
r14i1p1f2,,1898,-4.375,1.5,0.11048255
r14i1p1f2,,1898,-3.125,1.5,0.14668663
r14i1p1f2,,1898,-1.875,1.5,0.18516469
r14i1p1f2,,1898,-0.625,1.5,0.21011873
r14i1p1f2,,1898,0.625,1.5,0.20476139
r14i1p1f2,,1898,1.875,1.5,0.17185454
r14i1p1f2,,1898,3.125,1.5,0.12574114
r14i1p1f2,,1898,4.375,1.5,0.08783242
r14i1p1f2,,1898,5.625,1.5,0.057664037
r14i1p1f2,,1898,6.875,1.5,0.040123664
r14i1p1f2,,1898,8.125,1.5,0.03062558
r14i1p1f2,,1898,9.375,1.5,0.020746375
r14i1p1f2,,1898,10.625,1.5,0.001821783
r14i1p1f2,,1898,11.875,1.5,-0.023881378
r14i1p1f2,,1898,13.125,1.5,-0.043334026
r14i1p1f2,,1898,14.375,1.5,-0.05800256
r14i1p1f2,,1898,15.625,1.5,-0.06808365
r14i1p1f2,,1898,16.875,1.5,-0.077395104
r14i1p1f2,,1898,18.125,1.5,-0.07678474
r14i1p1f2,,1898,19.375,1.5,-0.060584452
r14i1p1f2,,1898,20.625,1.5,-0.027216837
r14i1p1f2,,1898,21.875,1.5,0.017109618
r14i1p1f2,,1898,23.125,1.5,0.062281515
r14i1p1f2,,1898,24.375,1.5,0.09576243
r14i1p1f2,,1898,25.625,1.5,0.12493316
r14i1p1f2,,1898,26.875,1.5,0.14788689
r14i1p1f2,,1898,28.125,1.5,0.17368291
r14i1p1f2,,1898,29.375,1.5,0.18881094
r14i1p1f2,,1898,30.625,1.5,0.1845332
r14i1p1f2,,1898,31.875,1.5,0.17313845
r14i1p1f2,,1898,33.125,1.5,0.17102706
r14i1p1f2,,1898,34.375,1.5,0.17549592
r14i1p1f2,,1898,35.625,1.5,0.19773184
r14i1p1f2,,1898,36.875,1.5,0.21294038
r14i1p1f2,,1898,38.125,1.5,0.22840612
r14i1p1f2,,1898,39.375,1.5,0.2232529
r14i1p1f2,,1898,40.625,1.5,0.22109045
r14i1p1f2,,1898,41.875,1.5,0.18721654
r14i1p1f2,,1898,43.125,1.5,0.13505146
r14i1p1f2,,1898,44.375,1.5,0.07208949
r14i1p1f2,,1898,45.625,1.5,0.04706174
r14i1p1f2,,1898,46.875,1.5,0.050880373
r14i1p1f2,,1898,48.125,1.5,0.05602521
r14i1p1f2,,1898,49.375,1.5,0.07992217
r14i1p1f2,,1898,50.625,1.5,0.10731658
r14i1p1f2,,1898,51.875,1.5,0.13988644
r14i1p1f2,,1898,53.125,1.5,0.15799695
r14i1p1f2,,1898,54.375,1.5,0.18503161
r14i1p1f2,,1898,55.625,1.5,0.21638305
r14i1p1f2,,1898,56.875,1.5,0.24630032
r14i1p1f2,,1898,58.125,1.5,0.24423456
r14i1p1f2,,1898,59.375,1.5,0.2134635
r14i1p1f2,,1898,60.625,1.5,0.14847744
r14i1p1f2,,1898,61.875,1.5,0.078291856
r14i1p1f2,,1898,63.125,1.5,0.02598171
r14i1p1f2,,1898,64.375,1.5,0.014112494
r14i1p1f2,,1898,65.625,1.5,0.017995149
r14i1p1f2,,1898,66.875,1.5,-0.006235115
r14i1p1f2,,1898,68.125,1.5,-0.0722029
r14i1p1f2,,1898,69.375,1.5,-0.16224338
r14i1p1f2,,1898,70.625,1.5,-0.27057788
r14i1p1f2,,1898,71.875,1.5,-0.34117737
r14i1p1f2,,1898,73.125,1.5,-0.35743943
r14i1p1f2,,1898,74.375,1.5,-0.2971842
r14i1p1f2,,1898,75.625,1.5,-0.18484385
r14i1p1f2,,1898,76.875,1.5,-0.06914107
r14i1p1f2,,1898,78.125,1.5,0.03477368
r14i1p1f2,,1898,79.375,1.5,0.103789784
r14i1p1f2,,1898,80.625,1.5,0.16175012
r14i1p1f2,,1898,81.875,1.5,0.23761404
r14i1p1f2,,1898,83.125,1.5,0.3331214
r14i1p1f2,,1898,84.375,1.5,0.48435426
r14i1p1f2,,1898,85.625,1.5,0.63769346
r14i1p1f2,,1898,86.875,1.5,0.7953071
r14i1p1f2,,1898,88.125,1.5,0.9105096
r14i1p1f2,,1898,89.375,1.5,
r14i1p1f2,,1899,-89.375,1.5,
r14i1p1f2,,1899,-88.125,1.5,0.046321686
r14i1p1f2,,1899,-86.875,1.5,0.16977583
r14i1p1f2,,1899,-85.625,1.5,0.31956843
r14i1p1f2,,1899,-84.375,1.5,0.4006149
r14i1p1f2,,1899,-83.125,1.5,0.43952084
r14i1p1f2,,1899,-81.875,1.5,0.37987995
r14i1p1f2,,1899,-80.625,1.5,0.30238476
r14i1p1f2,,1899,-79.375,1.5,0.21756677
r14i1p1f2,,1899,-78.125,1.5,0.15860443
r14i1p1f2,,1899,-76.875,1.5,0.07401084
r14i1p1f2,,1899,-75.625,1.5,-0.033576634
r14i1p1f2,,1899,-74.375,1.5,-0.1406914
r14i1p1f2,,1899,-73.125,1.5,-0.24679828
r14i1p1f2,,1899,-71.875,1.5,-0.32319757
r14i1p1f2,,1899,-70.625,1.5,-0.37923422
r14i1p1f2,,1899,-69.375,1.5,-0.39008045
r14i1p1f2,,1899,-68.125,1.5,-0.38902307
r14i1p1f2,,1899,-66.875,1.5,-0.42590877
r14i1p1f2,,1899,-65.625,1.5,-0.47913074
r14i1p1f2,,1899,-64.375,1.5,-0.48692727
r14i1p1f2,,1899,-63.125,1.5,-0.43044996
r14i1p1f2,,1899,-61.875,1.5,-0.36492598
r14i1p1f2,,1899,-60.625,1.5,-0.29656538
r14i1p1f2,,1899,-59.375,1.5,-0.2202336
r14i1p1f2,,1899,-58.125,1.5,-0.1394838
r14i1p1f2,,1899,-56.875,1.5,-0.08518318
r14i1p1f2,,1899,-55.625,1.5,-0.05657373
r14i1p1f2,,1899,-54.375,1.5,-0.048533466
r14i1p1f2,,1899,-53.125,1.5,-0.05593757
r14i1p1f2,,1899,-51.875,1.5,-0.0739022
r14i1p1f2,,1899,-50.625,1.5,-0.09085033
r14i1p1f2,,1899,-49.375,1.5,-0.100042045
r14i1p1f2,,1899,-48.125,1.5,-0.097717464
r14i1p1f2,,1899,-46.875,1.5,-0.08437831
r14i1p1f2,,1899,-45.625,1.5,-0.0638691
r14i1p1f2,,1899,-44.375,1.5,-0.037845407
r14i1p1f2,,1899,-43.125,1.5,-0.012189175
r14i1p1f2,,1899,-41.875,1.5,0.0064936243
r14i1p1f2,,1899,-40.625,1.5,0.008138699
r14i1p1f2,,1899,-39.375,1.5,-0.0026097812
r14i1p1f2,,1899,-38.125,1.5,-0.018923527
r14i1p1f2,,1899,-36.875,1.5,-0.028433586
r14i1p1f2,,1899,-35.625,1.5,-0.03413285
r14i1p1f2,,1899,-34.375,1.5,-0.02910553
r14i1p1f2,,1899,-33.125,1.5,-0.019029899
r14i1p1f2,,1899,-31.875,1.5,-0.013435237
r14i1p1f2,,1899,-30.625,1.5,-0.025180176
r14i1p1f2,,1899,-29.375,1.5,-0.052171092
r14i1p1f2,,1899,-28.125,1.5,-0.081148125
r14i1p1f2,,1899,-26.875,1.5,-0.10737946
r14i1p1f2,,1899,-25.625,1.5,-0.13116081
r14i1p1f2,,1899,-24.375,1.5,-0.15757434
r14i1p1f2,,1899,-23.125,1.5,-0.17784373
r14i1p1f2,,1899,-21.875,1.5,-0.18486793
r14i1p1f2,,1899,-20.625,1.5,-0.17996068
r14i1p1f2,,1899,-19.375,1.5,-0.16872382
r14i1p1f2,,1899,-18.125,1.5,-0.16440624
r14i1p1f2,,1899,-16.875,1.5,-0.16373576
r14i1p1f2,,1899,-15.625,1.5,-0.16299315
r14i1p1f2,,1899,-14.375,1.5,-0.16191696
r14i1p1f2,,1899,-13.125,1.5,-0.15617774
r14i1p1f2,,1899,-11.875,1.5,-0.15240161
r14i1p1f2,,1899,-10.625,1.5,-0.14537418
r14i1p1f2,,1899,-9.375,1.5,-0.14839627
r14i1p1f2,,1899,-8.125,1.5,-0.16188009
r14i1p1f2,,1899,-6.875,1.5,-0.18177687
r14i1p1f2,,1899,-5.625,1.5,-0.19999468
r14i1p1f2,,1899,-4.375,1.5,-0.22391765
r14i1p1f2,,1899,-3.125,1.5,-0.25922942
r14i1p1f2,,1899,-1.875,1.5,-0.29662833
r14i1p1f2,,1899,-0.625,1.5,-0.32622424
r14i1p1f2,,1899,0.625,1.5,-0.334157
r14i1p1f2,,1899,1.875,1.5,-0.3267278
r14i1p1f2,,1899,3.125,1.5,-0.30757642
r14i1p1f2,,1899,4.375,1.5,-0.27883944
r14i1p1f2,,1899,5.625,1.5,-0.24177642
r14i1p1f2,,1899,6.875,1.5,-0.19696467
r14i1p1f2,,1899,8.125,1.5,-0.15966578
r14i1p1f2,,1899,9.375,1.5,-0.13184226
r14i1p1f2,,1899,10.625,1.5,-0.11465326
r14i1p1f2,,1899,11.875,1.5,-0.10331103
r14i1p1f2,,1899,13.125,1.5,-0.09781617
r14i1p1f2,,1899,14.375,1.5,-0.096735455
r14i1p1f2,,1899,15.625,1.5,-0.1002432
r14i1p1f2,,1899,16.875,1.5,-0.10440502
r14i1p1f2,,1899,18.125,1.5,-0.10610351
r14i1p1f2,,1899,19.375,1.5,-0.101355225
r14i1p1f2,,1899,20.625,1.5,-0.087688826
r14i1p1f2,,1899,21.875,1.5,-0.06261407
r14i1p1f2,,1899,23.125,1.5,-0.041049965
r14i1p1f2,,1899,24.375,1.5,-0.033358466
r14i1p1f2,,1899,25.625,1.5,-0.030380009
r14i1p1f2,,1899,26.875,1.5,-0.023835443
r14i1p1f2,,1899,28.125,1.5,-0.006638056
r14i1p1f2,,1899,29.375,1.5,0.009808221
r14i1p1f2,,1899,30.625,1.5,0.026290352
r14i1p1f2,,1899,31.875,1.5,0.0366521
r14i1p1f2,,1899,33.125,1.5,0.04586344
r14i1p1f2,,1899,34.375,1.5,0.05518769
r14i1p1f2,,1899,35.625,1.5,0.07792225
r14i1p1f2,,1899,36.875,1.5,0.12376488
r14i1p1f2,,1899,38.125,1.5,0.19557656
r14i1p1f2,,1899,39.375,1.5,0.28519142
r14i1p1f2,,1899,40.625,1.5,0.35539457
r14i1p1f2,,1899,41.875,1.5,0.37568697
r14i1p1f2,,1899,43.125,1.5,0.33779165
r14i1p1f2,,1899,44.375,1.5,0.28361118
r14i1p1f2,,1899,45.625,1.5,0.24106215
r14i1p1f2,,1899,46.875,1.5,0.21653421
r14i1p1f2,,1899,48.125,1.5,0.18250279
r14i1p1f2,,1899,49.375,1.5,0.15053107
r14i1p1f2,,1899,50.625,1.5,0.12487764
r14i1p1f2,,1899,51.875,1.5,0.11155749
r14i1p1f2,,1899,53.125,1.5,0.095971756
r14i1p1f2,,1899,54.375,1.5,0.08064295
r14i1p1f2,,1899,55.625,1.5,0.055230077
r14i1p1f2,,1899,56.875,1.5,0.024902329
r14i1p1f2,,1899,58.125,1.5,-0.029991573
r14i1p1f2,,1899,59.375,1.5,-0.11765662
r14i1p1f2,,1899,60.625,1.5,-0.22787674
r14i1p1f2,,1899,61.875,1.5,-0.35376573
r14i1p1f2,,1899,63.125,1.5,-0.45604077
r14i1p1f2,,1899,64.375,1.5,-0.52865165
r14i1p1f2,,1899,65.625,1.5,-0.543391
r14i1p1f2,,1899,66.875,1.5,-0.54851365
r14i1p1f2,,1899,68.125,1.5,-0.5874545
